genre,danceability,energy,valence,tempo,acousticness,loudness,popularity
 spanish pop rock,0.65575,0.4925,0.478,115.22325000000001,0.59375,-8.17425,71.0
 spanish rock,0.6736,0.7363999999999999,0.5888,126.68019999999999,0.15004,-6.814,72.8
 spectra,0.224,0.139,0.213,111.316,0.961,-22.587,75.0
 sped up,0.5166666666666667,0.733,0.5276666666666666,117.493,0.24502176666666667,-6.505,74.0
 speed metal,0.4192727272727273,0.9561818181818182,0.29625454545454544,120.337,0.006713890909090909,-4.699636363636364,62.90909090909091
 st louis rap,0.7941428571428572,0.6212857142857143,0.5655714285714286,114.62528571428571,0.09959,-7.123571428571429,69.14285714285714
 steampunk,0.6975,0.7170000000000001,0.8605,119.5795,0.144,-7.7095,61.5
 stomp and flutter,0.5468,0.35419999999999996,0.43260000000000004,113.87039999999999,0.8480000000000001,-12.646,72.0
 stomp and holler,0.546054054054054,0.4951891891891892,0.41443243243243244,126.83464864864864,0.4998446216216216,-9.25172972972973,69.83783783783784
 stomp pop,0.5803333333333334,0.6543333333333333,0.333,108.71933333333334,0.2111333333333333,-7.251666666666666,73.0
 stoner metal,0.3745,0.79,0.5055000000000001,165.1295,0.02535,-4.3905,62.5
 stoner rock,0.3709230769230769,0.5647230769230769,0.4573076923076923,134.86846153846153,0.22267578461538465,-13.276076923076923,57.07692307692308
 straight edge,0.272,0.909,0.947,166.453,0.00145,-7.476,56.0
 sunshine pop,0.4867692307692308,0.5644615384615385,0.6390384615384614,115.69715384615385,0.45619730769230765,-8.698846153846153,60.19230769230769
 supergroup,0.4987368421052632,0.5921052631578947,0.5652105263157895,116.20663157894737,0.27193955263157893,-10.063421052631579,61.63157894736842
 surf music,0.779,0.418,0.581,121.997,0.72,-8.432,46.0
 surf punk,0.4373333333333333,0.8283333333333333,0.5886666666666667,176.3083333333333,0.040512799999999995,-8.768666666666666,73.66666666666667
 swamp blues,0.563,0.781,0.776,118.043,0.637,-3.436,55.0
 swamp rock,0.6474117647058824,0.6680294117647059,0.7865588235294118,123.77414705882353,0.22423558823529413,-8.307617647058823,64.1470588235294
 swedish alternative rock,0.699,0.812,0.662,138.185,0.0164,-6.005,75.0
 swedish country,0.738,0.937,0.614,131.994,0.0124,-7.788,57.0
 swedish electropop,0.7175,0.75725,0.521,113.48949999999999,0.07708000000000001,-3.8954999999999997,72.0
 swedish hard rock,0.529,0.843,0.188,117.662,0.0628,-6.908,74.0
 swedish indie folk,0.589,0.177,0.311,88.409,0.977,-14.891,63.0
 swedish indie pop,0.6439999999999999,0.49450000000000005,0.48650000000000004,113.297,0.4967,-10.448,69.0
 swedish melodic rock,0.529,0.843,0.188,117.662,0.0628,-6.908,74.0
 swedish pop,0.59724,0.68704,0.62724,114.70824,0.2873056,-6.94548,70.52
 swedish singer-songwriter,0.589,0.177,0.311,88.409,0.977,-14.891,63.0
 swedish synthpop,0.7253333333333334,0.7723333333333334,0.4283333333333333,118.645,0.05877333333333334,-3.886333333333333,69.33333333333333
 swing,0.38533333333333336,0.16796666666666668,0.24008333333333334,104.23883333333333,0.8393333333333333,-17.660166666666665,66.66666666666667
 symphonic rock,0.50915,0.49308833333333335,0.44721,119.55211666666668,0.37747681666666666,-12.143283333333333,62.516666666666666
 synth funk,0.7001428571428571,0.7147857142857142,0.713,121.14078571428571,0.1533142857142857,-8.535928571428572,60.214285714285715
 synth punk,0.78,0.869,0.957,157.902,0.0744,-7.255,60.0
 synthpop,0.6247395833333333,0.7218958333333334,0.69540625,122.07983333333334,0.15391701979166666,-8.93371875,65.22916666666667
 tagalog worship,0.3115,0.262,0.46595,128.224,0.6845,-18.265,61.5
 talent show,0.6141904761904762,0.7234285714285714,0.5313809523809524,122.57095238095238,0.1447942857142857,-4.998523809523809,76.52380952380952
 tech house,0.874,0.869,0.726,126.027,0.00116,-5.996,81.0
 techno kayo,0.631,0.644,0.861,103.376,0.341,-10.81,66.0
 tecnobanda,0.7666666666666666,0.5890000000000001,0.9053333333333334,113.25266666666666,0.4366666666666667,-6.598,66.0
 teen pop,0.545,0.783,0.551,174.084,0.00489,-4.261,74.0
 tejano,0.659375,0.549,0.7396875,127.1574375,0.37580625,-8.9081875,67.5625
 tempe indie,0.505,0.8115,0.583,143.8105,0.0012094999999999999,-8.222000000000001,60.0
 tennessee hip hop,0.7165,0.769875,0.536125,133.571875,0.057812499999999996,-5.767125,69.875
 texas blues,0.505,0.42625,0.6427499999999999,129.664,0.22059700000000002,-12.36525,57.25
 texas country,0.466,0.7064,0.40140000000000003,126.0076,0.03296400000000001,-4.6674,72.6
 texas latin rap,0.70725,0.6425,0.43725,99.32875,0.19574999999999998,-4.69525,63.0
 texas metal,0.3735555555555556,0.8234444444444444,0.44100000000000006,129.02644444444445,0.0010151333333333335,-7.9526666666666666,65.22222222222223
 texas pop punk,0.606,0.887,0.903,119.974,0.000242,-4.404,69.0
 thrash metal,0.44066666666666665,0.8656060606060606,0.37647878787878786,124.19330303030303,0.005451553333333334,-6.51739393939394,61.09090909090909
 tin pan alley,0.34,0.144,0.0655,85.399,0.993,-16.383,60.0
 torch song,0.47300000000000003,0.395,0.6026666666666667,85.18433333333333,0.7963333333333332,-7.939666666666667,66.0
 toronto indie,0.604,0.203,0.802,167.329,0.355,-22.191,55.0
 traditional blues,0.672,0.4615,0.7695,100.50225,0.5329125,-12.3795,57.375
 trap,0.747592,0.636616,0.4758344,121.41004799999999,0.147790704,-6.313464,71.672
 trap latino,0.7945263157894736,0.7476578947368422,0.5960526315789473,109.58747368421052,0.17215184210526316,-5.448605263157894,76.78947368421052
 trap soul,0.805,0.33,0.211,121.97,0.22,-8.712,78.0
 trip hop,0.613,0.3873333333333333,0.16336666666666666,101.346,0.06999999999999999,-9.866666666666667,71.33333333333333
 tropical,0.7159428571428571,0.6539714285714285,0.8107428571428572,114.9488,0.3960257142857143,-8.038028571428573,69.4
 truck-driving country,0.68,0.543,0.796,111.62,0.857,-14.876,58.0
 uk alternative pop,0.6,0.7956,0.6058,133.797,0.0806538,-4.8242,69.0
 uk americana,0.525,0.585,0.4083333333333334,137.22299999999998,0.032876666666666665,-7.583000000000001,64.66666666666667
 uk dance,0.5955714285714285,0.8357142857142856,0.5828571428571429,126.26357142857144,0.07061028571428572,-4.206857142857143,77.57142857142857
 uk doom metal,0.3702727272727273,0.5237636363636363,0.4485454545454546,129.36645454545453,0.2585532,-14.891636363636364,56.09090909090909
 uk experimental electronic,0.48050000000000004,0.26365,0.18765,96.787,0.6675,-19.585,65.0
 uk metalcore,0.26299999999999996,0.8913333333333333,0.3403333333333333,158.91566666666665,0.0010646666666666667,-3.3083333333333336,71.0
 uk pop,0.6032962962962963,0.545037037037037,0.41145185185185185,106.49725925925925,0.4046411111111111,-6.101074074074074,78.55555555555556
 uk post-punk,0.5323043478260869,0.7558695652173913,0.6711521739130435,130.9593260869565,0.09505158260869565,-7.724978260869565,63.391304347826086
 uk reggae,0.84625,0.46299999999999997,0.8865000000000001,106.53999999999999,0.110535,-11.003,55.75
 underground hip hop,0.7808823529411765,0.6635294117647058,0.3205588235294118,114.66211764705884,0.18846941176470589,-6.224058823529411,72.29411764705883
 underground power pop,0.376,0.662,0.691,131.582,0.809,-8.771,52.0
 urban contemporary,0.6973612565445027,0.5994450261780104,0.6003607329842932,117.11748691099476,0.17681328795811518,-7.433921465968586,68.17277486910994
 urbano latino,0.7909,0.72274,0.65006,115.68778,0.2042154,-6.09348,76.62
 us power metal,0.461,0.627,0.0977,140.04,0.0528,-5.659,57.0
 vancouver indie,0.595,0.69525,0.3605,110.5445,0.2627675,-5.08775,69.75
 vegas indie,0.409,0.7809999999999999,0.5945,176.3545,0.0126692,-9.308,84.0
 victoria bc indie,0.611,0.331,0.559,95.015,0.93,-12.493,74.0
 vintage french electronic,0.447,0.343,0.641,130.917,0.692,-8.677,56.0
 vintage italian soundtrack,0.2665,0.352,0.19403,95.99449999999999,0.9,-14.9719,58.3
 vintage jazz,0.34,0.144,0.0655,85.399,0.993,-16.383,60.0
 vintage schlager,0.382,0.354,0.435,87.018,0.858,-6.595,65.0
 violao,0.515,0.2655,0.58025,128.3545,0.837,-17.981,60.25
 violao classico,0.486,0.313,0.199,102.605,0.894,-14.323,63.0
 viral pop,0.6515,0.792,0.7615000000000001,132.14125,0.1254975,-4.77475,80.75
 viral trap,0.886,0.427,0.23,108.034,0.0312,-10.028,74.0
 virginia hip hop,0.8405,0.7135,0.6619999999999999,139.869,0.3054,-7.486,67.0
 vocal harmony group,0.445,0.146,0.332,86.637,0.962,-16.064,66.0
 vocal jazz,0.5268461538461539,0.3500051282051282,0.5560666666666666,122.57953846153846,0.6403076923076924,-12.939589743589744,63.87179487179487
 washington indie,0.583,0.547,0.521,90.68799999999999,0.4685,-8.52,67.5
 weirdcore,0.36466666666666664,0.5286666666666667,0.4486666666666667,144.65633333333335,0.3061,-7.605999999999999,75.33333333333333
 welsh metal,0.213,0.927,0.28,162.109,0.000729,-3.378,61.0
 west coast rap,0.7726756756756756,0.6925540540540541,0.6051824324324324,104.2412972972973,0.08162466216216216,-6.560716216216216,70.13513513513513
 west end,0.444,0.608,0.354,119.985,0.168,-12.175,66.0
 western americana,0.571,0.427,0.894,142.454,0.202,-7.574,62.0
 western swing,0.56,0.378,0.71,92.595,0.386,-11.007,56.0
 white noise,0.114,0.0861,0.0663,95.195,0.124,-37.856,76.0
 women's music,0.6224000000000001,0.5084,0.5366,99.172,0.33862000000000003,-9.7198,69.4
 world,0.603,0.4975,0.7245,128.7165,0.8125,-10.651,66.0
 world worship,0.262,0.361,0.0559,126.316,0.509,-10.187,66.0
 worship,0.2495,0.2925,0.10995,140.97199999999998,0.5720000000000001,-10.0945,68.0
 wrestling,0.607,0.783,0.434,113.172,0.000683,-4.41,65.0
 wyoming roots,0.493,0.297,0.436,90.273,0.403,-14.838,55.0
 yacht rock,0.6070526315789474,0.5475480263157895,0.6681644736842105,121.26942105263159,0.29221598684210526,-10.963947368421053,63.18421052631579
 ye ye,0.711,0.586,0.931,124.058,0.435,-9.78,63.0
 zolo,0.6567857142857143,0.7419642857142856,0.7608928571428571,124.26292857142857,0.11656210714285715,-9.1905,58.785714285714285
 zoomergaze,0.42525,0.58075,0.27049999999999996,116.412,0.59088775,-7.92675,66.0
a cappella,0.675,0.166,0.747,68.837,0.88,-22.602,65.0
abstract hip hop,0.48866666666666664,0.7863333333333333,0.7466666666666667,87.81400000000001,0.3176666666666667,-8.606333333333334,68.0
acid rock,0.4990857142857143,0.6534857142857143,0.6138057142857143,122.86314285714286,0.2752914285714286,-8.675457142857143,62.22857142857143
acoustic blues,0.767,0.46499999999999997,0.7985,109.4045,0.34465,-11.659500000000001,55.5
acoustic pop,0.5491818181818181,0.4380909090909091,0.5423636363636363,133.9980909090909,0.516290909090909,-9.901727272727273,68.63636363636364
acoustic punk,0.5912499999999999,0.7275,0.7989999999999999,108.82325,0.323,-7.48625,57.75
adult standards,0.4952333333333333,0.4232944444444444,0.5450944444444444,115.94866666666665,0.5630177777777777,-12.054377777777777,62.888888888888886
afrobeat,0.549,0.254,0.541,81.484,0.962,-14.48,54.0
afrofuturism,0.6817857142857143,0.5664285714285714,0.6240714285714286,114.45114285714286,0.33146285714285717,-8.2795,73.5
alaska indie,0.582,0.33,0.407,111.873,0.791,-7.928,61.0
album rock,0.5450347043701799,0.6499897172236504,0.6113606683804628,123.48889717223649,0.21702404955012855,-9.484213367609254,62.19023136246787
albuquerque indie,0.67,0.403,0.622,129.984,0.753,-10.623,68.0
alt z,0.6511111111111112,0.5378888888888889,0.3194444444444444,121.15722222222222,0.4649666666666666,-6.160666666666667,79.55555555555556
alternative country,0.5487500000000001,0.36425,0.7725,143.14675,0.373075,-18.024,56.75
alternative dance,0.64725,0.831375,0.656,130.133,0.0120105,-4.698375,68.5
alternative emo,0.431,0.8035000000000001,0.325,141.672,0.012345,-6.433,66.5
alternative hip hop,0.6794666666666667,0.7384666666666667,0.7466,124.82600000000001,0.09551834,-7.206933333333334,68.93333333333334
alternative metal,0.46419371727748693,0.8418219895287958,0.4502958115183246,126.75301308900524,0.026164554921465966,-5.458520942408377,67.87696335078535
alternative pop rock,0.7885,0.5609999999999999,0.862,159.949,0.1685,-5.945,79.5
alternative r&b,0.6248461538461538,0.5548461538461539,0.4729769230769231,109.51438461538463,0.1990230769230769,-8.747076923076923,73.07692307692308
alternative rock,0.5369248554913295,0.6977063583815029,0.5635913294797688,120.99436416184972,0.14606371988439307,-8.146791907514451,66.64739884393063
ambient,0.395,0.2221,0.19610000000000002,101.63,0.7653333333333334,-20.58566666666667,68.33333333333333
ambient folk,0.457,0.407,0.126,117.053,0.805,-11.475,78.0
ambient pop,0.44585714285714284,0.43157142857142855,0.1621,100.7242857142857,0.3228,-10.209999999999999,81.71428571428571
american folk revival,0.497,0.167,0.5655,114.846,0.883,-17.999,55.5
american metalcore,0.457,0.834,0.201,140.032,0.00252,-4.674,74.0
anarcho-punk,0.348,0.88,0.606,101.185,0.128,-7.366,67.0
anime,0.5775,0.4945,0.8160000000000001,104.9985,0.41500000000000004,-13.2345,62.5
anime score,0.224,0.146,0.142,94.255,0.961,-16.331,65.0
ann arbor indie,0.5425,0.44699999999999995,0.346,148.108,0.381,-8.7705,70.0
anti-folk,0.5700000000000001,0.3305,0.4805,129.216,0.8215,-12.6435,67.5
argentine rock,0.67775,0.7715,0.72275,125.14225,0.0947175,-6.376,70.0
arkansas country,0.6465652173913043,0.5155652173913043,0.7027391304347826,108.53743478260868,0.5379217391304347,-10.944608695652175,59.47826086956522
art pop,0.5394193548387097,0.49442258064516126,0.3598693548387097,122.48879032258066,0.44165543548387093,-9.53366129032258,74.11290322580645
art punk,0.466,0.763,0.473,123.539,0.0542,-7.748,65.0
art rock,0.5535217391304348,0.6227391304347826,0.6328695652173913,118.2873043478261,0.18025813043478262,-10.382173913043477,62.95652173913044
asian american hip hop,0.5095000000000001,0.8414999999999999,0.5700000000000001,130.731,0.09391,-7.1205,66.0
atl hip hop,0.7420111111111112,0.6390222222222223,0.48251333333333335,126.49187777777777,0.11798576666666667,-6.262533333333334,72.12222222222222
atlanta bass,0.798,0.639,0.421,129.443,0.00141,-7.391,58.0
atlanta indie,0.62175,0.38525,0.33025000000000004,121.30575,0.15678999999999998,-9.972750000000001,73.75
australian children's music,0.669,0.737,0.948,170.925,0.0289,-7.974,64.0
australian dance,0.7160000000000001,0.6865,0.6258333333333334,124.29083333333334,0.19196666666666665,-5.6306666666666665,71.5
australian hip hop,0.5365,0.7605,0.299,156.2535,0.026000000000000002,-5.035,85.0
australian indie folk,0.762,0.387,0.274,109.959,0.239,-8.643,67.0
australian indie rock,0.598,0.924,0.611,168.017,0.0205,-4.974,76.0
australian pop,0.864,0.495,0.72,129.062,0.591,-7.036,74.0
australian psych,0.5137142857142857,0.7634285714285715,0.5435714285714285,126.67685714285714,0.07588857142857143,-5.441142857142857,75.85714285714286
australian rock,0.509304347826087,0.7859565217391306,0.5045652173913043,130.4848695652174,0.05306382608695653,-6.187695652173914,68.65217391304348
austrian pop,0.584,0.446,0.222,89.302,0.494,-7.042,79.0
austropop,0.61,0.817,0.89,176.735,0.296,-9.45,63.0
avant-garde,0.387,0.0948,0.221,76.614,0.977,-21.094,60.0
bachata,0.7713684210526316,0.6603157894736842,0.8223684210526315,130.01342105263157,0.37422105263157895,-7.16057894736842,73.52631578947368
bahamian pop,0.869,0.887,0.784,129.223,0.0605,-4.505,64.0
bakersfield sound,0.6609999999999999,0.6113000000000001,0.7346999999999999,129.5328,0.36763789999999996,-9.817499999999999,55.3
banda,0.700746835443038,0.5817721518987342,0.8188607594936709,124.03183544303796,0.3318387341772152,-7.688329113924051,67.45569620253164
barbadian pop,0.68548,0.6586799999999999,0.57684,128.025,0.14908928,-5.575399999999999,75.2
baroque,0.336,0.06245,0.2565,103.8325,0.9450000000000001,-25.6705,61.0
baroque pop,0.513,0.6119411764705882,0.6458235294117647,125.85658823529411,0.2585341176470588,-7.195705882352941,61.76470588235294
baton rouge rap,0.876,0.733,0.962,154.904,0.0208,-4.478,72.0
battle rap,0.7645,0.7205,0.8855,86.697,0.0265,-5.324,62.0
beatlesque,0.3984285714285714,0.8031428571428572,0.35585714285714287,150.78214285714284,0.17042414285714286,-5.575142857142858,67.14285714285714
bebop,0.421,0.08,0.0546,122.044,0.903,-21.795,57.0
bedroom pop,0.6357391304347826,0.5250739130434783,0.4817391304347826,118.69,0.45129652173913043,-9.36386956521739,76.95652173913044
bedroom r&b,0.845,0.398,0.482,109.996,0.872,-15.781,78.0
bedroom soul,0.869,0.555,0.738,112.003,0.137,-5.984,73.0
big room,0.6406000000000001,0.8244,0.4918,128.7928,0.036166,-4.3168,70.2
black americana,0.5826666666666667,0.755,0.6583333333333333,121.29666666666667,0.17222666666666667,-5.452000000000001,70.0
black comedy,0.699,0.692,0.677,135.03,0.00979,-13.045,57.0
bluegrass,0.49,0.445,0.54,159.318,0.695,-7.19,63.0
blues,0.6697692307692308,0.46484615384615385,0.7689230769230769,107.46369230769231,0.6183076923076923,-14.172461538461537,59.15384615384615
blues rock,0.5736,0.5927,0.71795,121.2095,0.379675,-10.0077,60.8
bolero,0.5144285714285715,0.5234285714285715,0.42955714285714286,120.56442857142858,0.4602642857142857,-9.718357142857142,70.71428571428571
boogaloo,0.596,0.7,0.926,133.45,0.68,-4.911,57.0
bossa nova,0.5486000000000001,0.31579999999999997,0.5988,131.5094,0.8096,-16.7568,61.2
boston indie,0.467,0.757,0.433,82.282,0.0807,-5.093,78.0
boston punk,0.546,0.65,0.725,90.67,0.0447,-17.176,64.0
boston rock,0.6553333333333333,0.512,0.5766666666666667,97.68466666666666,0.27973333333333333,-8.201333333333332,65.33333333333333
bounce,0.7929999999999999,0.724,0.7155,134.349,0.28185000000000004,-5.779,63.0
boy band,0.6676428571428572,0.6863333333333334,0.6004285714285714,124.59183333333333,0.12746592857142858,-6.817095238095238,69.61904761904762
brighton indie,0.547,0.816,0.722,102.765,0.0688,-6.165,63.0
brill building pop,0.5816,0.38239999999999996,0.6418,149.6576,0.7362,-11.3766,61.0
brit funk,0.639,0.718,0.6855,116.147,0.1126,-6.964499999999999,59.0
british alternative rock,0.632,0.856,0.867,119.397,0.0624,-3.463,79.0
british blues,0.693,0.5513333333333333,0.685,110.98633333333333,0.3211333333333333,-10.513666666666667,58.333333333333336
british folk,0.552,0.4438125,0.573875,115.40775,0.506236875,-10.9171875,61.125
british invasion,0.4940526315789474,0.4876719298245614,0.5521122807017543,121.01543859649124,0.3598047368421053,-10.074122807017543,60.719298245614034
british soul,0.5929333333333333,0.49146666666666666,0.44849666666666665,111.29296666666666,0.4055263333333333,-8.6759,72.06666666666666
britpop,0.534625,0.820625,0.77925,118.086125,0.018892375,-8.629,66.875
broadway,0.444,0.608,0.354,119.985,0.168,-12.175,66.0
bronx hip hop,0.81825,0.66675,0.75125,96.4375,0.166975,-6.52525,66.0
brooklyn drill,0.7689999999999999,0.53,0.5905,82.253,0.571,-7.179,78.0
brooklyn indie,0.476,0.5643333333333334,0.3066111111111111,106.81655555555557,0.27246447777777777,-8.748666666666667,77.44444444444444
brostep,0.64675,0.729,0.509,112.5,0.128415,-3.21625,78.5
bubblegrunge,0.534,0.795,0.76,143.312,0.00037,-7.487,78.0
bubblegum dance,0.812,0.879,0.962,129.991,0.017,-10.998,74.0
bubblegum pop,0.5977727272727272,0.5440454545454545,0.7265,122.89654545454546,0.41479818181818184,-9.344954545454545,58.13636363636363
cali rap,0.755,0.6305000000000001,0.488,94.0075,0.28300000000000003,-5.1745,76.5
canadian americana,0.604,0.3125,0.4625,105.306,0.8005,-13.316500000000001,71.5
canadian children's music,0.6954,0.23092000000000001,0.6688,126.2719,0.6789,-16.7147,56.7
canadian contemporary r&b,0.5590333333333334,0.5467333333333334,0.2990333333333333,120.25276666666667,0.23450000000000001,-7.812666666666667,78.56666666666666
canadian country,0.5856,0.4787,0.5554,120.07419999999999,0.40170000000000006,-10.9215,64.7
canadian hip hop,0.6138863636363636,0.5412045454545454,0.3341681818181818,123.15656818181819,0.23790175,-8.342477272727272,73.0
canadian indie,0.462,0.599,0.173,123.938,0.000278,-5.735,69.0
canadian indie folk,0.292,0.241,0.441,172.175,0.97,-17.001,69.0
canadian indie rock,0.595,0.69525,0.3605,110.5445,0.2627675,-5.08775,69.75
canadian latin,0.7745,0.8065,0.7705,113.413,0.06924999999999999,-5.58725,78.0
canadian old school hip hop,0.949,0.789,0.808,117.002,0.00437,-5.956,74.0
canadian pop,0.5823428571428572,0.6672,0.5286485714285715,122.84065714285714,0.20861039714285715,-6.7061714285714285,74.25714285714285
canadian pop punk,0.5105,0.753,0.48950000000000005,133.1365,0.014185000000000001,-5.204,69.5
canadian singer-songwriter,0.5818666666666666,0.3874,0.5996,113.34286666666667,0.5595733333333333,-11.421933333333333,59.06666666666667
cancion melodica,0.44580000000000003,0.36688000000000004,0.4655333333333333,129.52326666666667,0.5336066666666668,-11.747933333333332,65.86666666666666
candy pop,0.5552666666666667,0.8123333333333334,0.6042666666666666,136.9946,0.03190495333333333,-5.1134,68.73333333333333
cantautor,0.6024,0.671,0.5822,127.249,0.37584,-8.5648,68.6
cantautora mexicana,0.6725,0.632,0.7565,112.436,0.1832,-5.952500000000001,76.0
ccm,0.329,0.525,0.227725,148.295,0.3103625,-7.53125,65.75
celtic,0.4485,0.241225,0.36875,122.84675,0.84625,-16.95075,58.25
celtic punk,0.38,0.346,0.358,117.916,0.648,-14.313,63.0
celtic rock,0.656,0.6963333333333334,0.5931666666666667,105.89466666666668,0.21423333333333336,-6.089333333333333,70.83333333333333
chamber pop,0.5674444444444444,0.44054444444444446,0.3225777777777778,123.73744444444444,0.6210777777777777,-11.117666666666667,69.33333333333333
chanson,0.49,0.4263333333333333,0.628,111.10366666666668,0.7003333333333334,-7.877666666666666,64.66666666666667
charanga,0.6,0.633,0.966,120.627,0.741,-7.507,62.0
chicago bop,0.7747999999999999,0.6096,0.33540000000000003,138.029,0.0809568,-7.838800000000001,72.6
chicago drill,0.659,0.745,0.54,74.967,0.0417,-3.599,75.0
chicago indie,0.575,0.648,0.466,75.977,0.583,-4.891,86.0
chicago rap,0.6409999999999999,0.6583518518518519,0.46042777777777777,115.55274074074075,0.1546907407407407,-5.821648148148148,74.74074074074075
chicago soul,0.635625,0.63525,0.7671125,110.692,0.43674999999999997,-8.7835,61.0
chicano punk,0.65,0.562,0.882,123.674,0.0624,-5.965,50.0
chicano rap,0.7558571428571429,0.6148571428571429,0.43657142857142855,97.91757142857143,0.14762857142857144,-7.393571428571429,64.28571428571429
children's music,0.74,0.426,0.841,118.7705,0.47350000000000003,-7.6035,65.0
chilean hardcore,0.675,0.67,0.726,90.23,0.00565,-7.218,67.0
chilena,0.6805,0.41400000000000003,0.8825000000000001,141.2605,0.24195,-9.991499999999998,64.0
chill pop,0.445,0.537,0.131,122.76650000000001,0.695,-8.532,75.0
christian hip hop,0.757,0.862,0.823,99.017,0.115,-3.519,69.0
classic canadian rock,0.6745,0.5975,0.48925,94.2485,0.16865,-9.30025,57.75
classic city pop,0.677,0.68575,0.7685,103.874,0.23075,-6.1225000000000005,64.0
classic country pop,0.6066153846153846,0.46018461538461536,0.6840153846153846,117.16879999999999,0.5303846153846155,-11.675646153846154,59.2
classic garage rock,0.46299999999999997,0.7515000000000001,0.5475,120.35799999999999,0.0366795,-7.777,51.5
classic girl group,0.6895,0.526,0.7415,117.221,0.4525,-10.2025,50.5
classic house,0.757,0.83,0.925,120.883,0.00129,-13.169,76.0
classic italian pop,0.612,0.577,0.405,157.617,0.394,-5.144,72.0
classic japanese jazz,0.5085,0.737,0.566,112.287,0.378,-9.906500000000001,56.0
classic oklahoma country,0.5823947368421053,0.5635789473684211,0.48028947368421054,117.55310526315789,0.39500763157894736,-7.926342105263158,70.55263157894737
classic rock,0.5567478991596638,0.47543781512605043,0.5846571428571429,112.23016806722688,0.47710252100840334,-11.735949579831933,62.69747899159664
classic soul,0.6119603174603174,0.5032301587301587,0.6863650793650794,121.67553968253968,0.4223121825396825,-10.700746031746032,59.142857142857146
classic soundtrack,0.242,0.36588888888888893,0.24358888888888888,96.61077777777777,0.8804444444444444,-14.495555555555557,56.666666666666664
classic swedish pop,0.547,0.82,0.933,118.208,0.261,-6.728,69.0
classic texas country,0.5910909090909091,0.6172727272727273,0.5760454545454545,126.06440909090908,0.25899427272727277,-7.609090909090909,64.4090909090909
classic uk pop,0.549,0.5155000000000001,0.655,141.20575,0.5025,-10.973875,62.375
classical,0.3561666666666667,0.03433833333333334,0.16846666666666665,86.01716666666665,0.9788333333333333,-30.809166666666666,62.0
cloud rap,0.7543636363636363,0.6328636363636364,0.3049318181818182,116.23822727272727,0.18647727272727274,-6.968954545454546,73.68181818181819
colombian pop,0.7201333333333333,0.6706,0.6804666666666667,108.47966666666666,0.22985999999999998,-6.643533333333333,76.93333333333334
color noise,0.114,0.0861,0.0663,95.195,0.124,-37.856,76.0
comedy rap,0.927,0.367,0.576,99.053,0.325,-7.797,67.0
comic,0.5985,0.63,0.69225,135.43575,0.4192275,-6.8455,57.5
complextro,0.631,0.7190000000000001,0.3065,117.505,0.10540000000000001,-3.2705,74.5
conscious hip hop,0.7574509803921569,0.617235294117647,0.5516627450980391,106.52109803921569,0.13240729411764707,-7.995019607843137,71.11764705882354
contemporary country,0.6010093896713615,0.6562676056338028,0.5952422535211268,126.76670422535211,0.2617047417840376,-7.102633802816902,66.89201877934272
contemporary r&b,0.6896290322580645,0.5459677419354839,0.6253790322580645,114.98445161290323,0.20297967741935483,-9.399870967741936,61.53225806451613
contemporary vocal jazz,0.534,0.20975,0.48625,123.1855,0.8895,-12.2445,72.0
cool jazz,0.35,0.607,0.597,187.101,0.794,-11.141,52.0
corecore,0.57675,0.39175000000000004,0.28775,101.6075,0.86025,-11.687999999999999,70.25
corrido,0.6964,0.7252,0.5924,112.5174,0.28458,-5.6466,80.8
corrosion,0.601,0.768,0.887,130.342,0.0785,-8.718,58.0
cosmic american,0.6723846153846154,0.4950769230769231,0.799,120.06038461538462,0.3915,-12.862538461538461,54.0
country,0.6483333333333333,0.53715,0.6316166666666666,117.32088333333333,0.3289353333333333,-10.840633333333333,58.61666666666667
country rap,0.4335,0.656,0.44300000000000006,122.0095,0.0271,-5.8675,72.5
country rock,0.6522222222222223,0.4519444444444444,0.6475555555555556,111.14561111111112,0.4103277777777778,-11.744111111111112,58.22222222222222
countrygaze,0.4452857142857143,0.3575714285714286,0.3592571428571429,110.07971428571429,0.7281342857142857,-12.823857142857142,76.71428571428571
crunk,0.7861666666666668,0.7213333333333334,0.5816666666666667,119.86899999999999,0.06605499999999999,-5.0735,64.5
cumbia del sureste,0.783,0.591,0.962,172.013,0.0577,-6.917,73.0
cumbia sonorense,0.65,0.427,0.916,95.547,0.742,-5.306,66.0
dance pop,0.7085,0.689869918699187,0.6187093495934959,118.8490569105691,0.16092307317073173,-6.00950406504065,72.33739837398375
dance rock,0.6605625,0.7609375,0.6669375,121.400625,0.1718783125,-8.7730625,66.0625
dance-punk,0.6054999999999999,0.82275,0.65575,161.76575,0.02897675,-5.3285,65.5
dancehall queen,0.722,0.605,0.709,165.998,0.825,-6.07,66.0
danish metal,0.309,0.919,0.322,103.89,0.00039,-3.131,70.0
danish pop,0.765,0.473,0.34,119.992,0.287,-5.829,79.0
dark clubbing,0.658,0.671,0.165,100.967,0.0928,-12.21,81.0
dark synthpop,0.485,0.89,0.258,128.881,0.000872,-5.992,76.0
dark trap,0.627,0.123,0.11,131.883,0.859,-14.411,76.0
dark wave,0.582,0.721,0.598,152.99,0.000586,-6.615,69.0
dayton indie,0.566,0.835,0.606,170.066,0.0356,-6.87,64.0
dc hardcore,0.272,0.909,0.947,166.453,0.00145,-7.476,56.0
